PARTITION,NODELIST,CPUS,MEMORY,GRES,STATE,AVAIL_FEATURES
sched_mit_sloan_interactive,node435,56,257000,(null),mixed,node435,centos7
sched_mit_sloan_interactive,node441,56,257000,(null),mixed,node441,centos7
sched_mit_sloan_interactive,node1032,56,1546000,(null),mixed,node1032,centos7
sched_mit_sloan_interactive,node1295,48,515000,(null),mixed,node1295,centos7
sched_mit_sloan_interactive,node1296,48,515000,(null),mixed,node1296,centos7
sched_mit_sloan_interactive,node1297,48,515000,(null),mixed,node1297,centos7
sched_mit_sloan_interactive,node1319,48,515000,(null),mixed,node1319,centos7
sched_mit_sloan_interactive,node1320,48,515000,(null),mixed,node1320,centos7
sched_mit_sloan_interactive,node1321,48,515000,(null),mixed,node1321,centos7
sched_mit_sloan_interactive,node1322,48,515000,(null),mixed,node1322,centos7
sched_mit_sloan_interactive,node1327,48,515000,(null),mixed,node1327,centos7
sched_mit_sloan_interactive,node1328,48,515000,(null),mixed,node1328,centos7
sched_mit_sloan_interactive,node1329,48,515000,(null),mixed,node1329,centos7
sched_mit_sloan_interactive,node1330,48,515000,(null),mixed,node1330,centos7
sched_mit_sloan_interactive,node1031,56,1546000,(null),allocated,node1031,centos7
sched_mit_sloan_interactive,node436,56,257000,(null),idle,node436,centos7
sched_mit_sloan_interactive,node437,56,257000,(null),idle,node437,centos7
sched_mit_sloan_interactive,node438,56,257000,(null),idle,node438,centos7
sched_mit_sloan_interactive,node439,56,257000,(null),idle,node439,centos7
sched_mit_sloan_interactive,node440,56,257000,(null),idle,node440,centos7
sched_mit_sloan_interactive,node1298,48,515000,(null),idle,node1298,centos7
sched_mit_sloan_interactive,node1299,48,515000,(null),idle,node1299,centos7
sched_mit_sloan_interactive,node1300,48,515000,(null),idle,node1300,centos7
sched_mit_sloan_interactive,node1301,48,515000,(null),idle,node1301,centos7
sched_mit_sloan_interactive,node1302,48,515000,(null),idle,node1302,centos7
sched_mit_sloan_batch,node1114,32,63000,(null),mixed,node1114,centos7
sched_mit_sloan_batch,node1292,48,128000,(null),mixed,node1292,centos7
sched_mit_sloan_batch,node1293,48,128000,(null),mixed,node1293,centos7
sched_mit_sloan_batch,node1294,48,128000,(null),mixed,node1294,centos7
sched_mit_sloan_batch,node1308,48,128000,(null),mixed,node1308,centos7
sched_mit_sloan_batch,node1311,48,128000,(null),mixed,node1311,centos7
sched_mit_sloan_batch,node1312,48,128000,(null),mixed,node1312,centos7
sched_mit_sloan_batch,node1313,48,128000,(null),mixed,node1313,centos7
sched_mit_sloan_batch,node1315,48,128000,(null),mixed,node1315,centos7
sched_mit_sloan_batch,node1318,48,128000,(null),mixed,node1318,centos7
sched_mit_sloan_batch,node1323,48,128000,(null),mixed,node1323,centos7
sched_mit_sloan_batch,node1324,48,128000,(null),mixed,node1324,centos7
sched_mit_sloan_batch,node1325,48,128000,(null),mixed,node1325,centos7
sched_mit_sloan_batch,node1326,48,128000,(null),mixed,node1326,centos7
sched_mit_sloan_batch,node1331,48,128000,(null),mixed,node1331,centos7
sched_mit_sloan_batch,node1333,48,128000,(null),mixed,node1333,centos7
sched_mit_sloan_batch,node1334,48,128000,(null),mixed,node1334,centos7
sched_mit_sloan_batch,node1335,48,128000,(null),mixed,node1335,centos7
sched_mit_sloan_batch,node942,28,128000,(null),allocated,node942,centos7
sched_mit_sloan_batch,node943,28,128000,(null),allocated,node943,centos7
sched_mit_sloan_batch,node944,28,128000,(null),allocated,node944,centos7
sched_mit_sloan_batch,node945,28,128000,(null),allocated,node945,centos7
sched_mit_sloan_batch,node946,28,128000,(null),allocated,node946,centos7
sched_mit_sloan_batch,node947,28,128000,(null),allocated,node947,centos7
sched_mit_sloan_batch,node948,28,128000,(null),allocated,node948,centos7
sched_mit_sloan_batch,node949,28,128000,(null),allocated,node949,centos7
sched_mit_sloan_batch,node950,28,128000,(null),allocated,node950,centos7
sched_mit_sloan_batch,node951,28,128000,(null),allocated,node951,centos7
sched_mit_sloan_batch,node952,28,128000,(null),allocated,node952,centos7
sched_mit_sloan_batch,node953,28,128000,(null),allocated,node953,centos7
sched_mit_sloan_batch,node954,28,128000,(null),allocated,node954,centos7
sched_mit_sloan_batch,node955,28,128000,(null),allocated,node955,centos7
sched_mit_sloan_batch,node956,28,128000,(null),allocated,node956,centos7
sched_mit_sloan_batch,node957,28,128000,(null),allocated,node957,centos7
sched_mit_sloan_batch,node958,28,128000,(null),allocated,node958,centos7
sched_mit_sloan_batch,node959,28,128000,(null),allocated,node959,centos7
sched_mit_sloan_batch,node960,28,128000,(null),allocated,node960,centos7
sched_mit_sloan_batch,node961,28,128000,(null),allocated,node961,centos7
sched_mit_sloan_batch,node962,28,128000,(null),allocated,node962,centos7
sched_mit_sloan_batch,node963,28,128000,(null),allocated,node963,centos7
sched_mit_sloan_batch,node964,28,128000,(null),allocated,node964,centos7
sched_mit_sloan_batch,node965,28,128000,(null),allocated,node965,centos7
sched_mit_sloan_batch,node1111,32,63000,(null),allocated,node1111,centos7
sched_mit_sloan_batch,node1112,32,63000,(null),allocated,node1112,centos7
sched_mit_sloan_batch,node1291,48,128000,(null),allocated,node1291,centos7
sched_mit_sloan_batch,node1303,48,128000,(null),allocated,node1303,centos7
sched_mit_sloan_batch,node1304,48,128000,(null),allocated,node1304,centos7
sched_mit_sloan_batch,node1305,48,128000,(null),allocated,node1305,centos7
sched_mit_sloan_batch,node1306,48,128000,(null),allocated,node1306,centos7
sched_mit_sloan_batch,node1307,48,128000,(null),allocated,node1307,centos7
sched_mit_sloan_batch,node1309,48,128000,(null),idle,node1309,centos7
sched_mit_sloan_batch,node1310,48,128000,(null),idle,node1310,centos7
sched_mit_sloan_batch,node1314,48,128000,(null),idle,node1314,centos7
sched_mit_sloan_batch,node1316,48,128000,(null),idle,node1316,centos7
sched_mit_sloan_batch,node1317,48,128000,(null),idle,node1317,centos7
sched_mit_sloan_batch,node1332,48,128000,(null),idle,node1332,centos7
sched_mit_sloan_batch,node1336,48,128000,(null),idle,node1336,centos7
sched_mit_sloan_batch,node1337,48,128000,(null),idle,node1337,centos7
sched_mit_sloan_batch,node1338,48,128000,(null),idle,node1338,centos7
sched_mit_sloan_batch,node1339,48,128000,(null),idle,node1339,centos7
sched_mit_sloan_batch,node1340,48,128000,(null),idle,node1340,centos7
sched_mit_sloan_batch,node1341,48,128000,(null),idle,node1341,centos7
sched_mit_sloan_batch,node1342,48,128000,(null),idle,node1342,centos7
sched_mit_sloan_batch,node1343,48,128000,(null),idle,node1343,centos7
sched_mit_sloan_batch,node1344,48,128000,(null),idle,node1344,centos7
sched_mit_sloan_batch,node1345,48,128000,(null),idle,node1345,centos7
sched_mit_sloan_batch,node1346,48,128000,(null),idle,node1346,centos7
sched_mit_thesmar,node442,56,257000,gpu:4,idle,node442,centos7
sched_mit_g4nier,node236,20,64000,(null),idle,node236,centos7
sched_mit_g4nier,node237,20,64000,(null),idle,node237,centos7
sched_mit_g4nier,node238,20,64000,(null),idle,node238,centos7
sched_mit_g4nier,node239,20,64000,(null),idle,node239,centos7
sched_mit_g4nier,node240,20,64000,(null),idle,node240,centos7
sched_mit_g4nier,node241,20,64000,(null),idle,node241,centos7
sched_mit_g4nier,node242,20,64000,(null),idle,node242,centos7
sched_mit_g4nier,node243,20,64000,(null),idle,node243,centos7
sched_mit_g4nier,node244,20,64000,(null),idle,node244,centos7
sched_mit_g4nier,node245,20,64000,(null),idle,node245,centos7
sched_mit_g4nier,node246,20,64000,(null),idle,node246,centos7
sched_mit_g4nier,node247,20,64000,(null),idle,node247,centos7
sched_mit_g4nier,node248,20,64000,(null),idle,node248,centos7
sched_mit_g4nier,node249,20,64000,(null),idle,node249,centos7
sched_mit_g4nier,node250,20,64000,(null),idle,node250,centos7
sched_mit_g4nier,node251,20,64000,(null),idle,node251,centos7
sched_mit_g4nier,node252,20,64000,(null),idle,node252,centos7
sched_mit_g4nier,node253,20,64000,(null),idle,node253,centos7
sched_mit_g4nier,node397,20,128000,(null),idle,node397,centos7
sched_mit_g4nier,node398,20,128000,(null),idle,node398,centos7
sched_mit_g4nier,node399,20,128000,(null),idle,node399,centos7
sched_mit_g4nier,node400,20,128000,(null),idle,node400,centos7
sched_mit_g4nier,node401,20,128000,(null),idle,node401,centos7
sched_mit_g4nier,node402,20,128000,(null),idle,node402,centos7
sched_mit_g4nier,node403,20,128000,(null),idle,node403,centos7
sched_mit_g4nier,node404,20,128000,(null),idle,node404,centos7
sched_mit_g4nier,node405,20,128000,(null),idle,node405,centos7
sched_mit_g4nier,node406,20,128000,(null),idle,node406,centos7
sched_mit_g4nier,node407,20,128000,(null),idle,node407,centos7
sched_mit_g4nier,node408,20,128000,(null),idle,node408,centos7
sched_mit_g4nier,node409,20,128000,(null),idle,node409,centos7
sched_mit_g4nier,node410,20,128000,(null),idle,node410,centos7
sched_mit_g4nier,node411,20,128000,(null),idle,node411,centos7
sched_mit_g4nier,node412,20,128000,(null),idle,node412,centos7
sched_mit_g4nier,node413,20,128000,(null),idle,node413,centos7
sched_mit_raffaele,node263,20,64000,(null),allocated,node263,centos7
sched_mit_raffaele,node264,20,64000,(null),allocated,node264,centos7
sched_mit_raffaele,node258,20,64000,(null),idle,node258,centos7
sched_mit_raffaele,node259,20,64000,(null),idle,node259,centos7
sched_mit_raffaele,node260,20,64000,(null),idle,node260,centos7
sched_mit_raffaele,node261,20,64000,(null),idle,node261,centos7
sched_mit_raffaele,node267,20,64000,(null),idle,node267,centos7
sched_mit_raffaele,node268,20,64000,(null),idle,node268,centos7
sched_mit_raffaele,node269,20,64000,(null),idle,node269,centos7
sched_mit_raffaele,node270,20,64000,(null),idle,node270,centos7
sched_mit_raffaele_gpu,node1463,128,515000,gpu:4,idle,node1463,centos7
sched_mit_chisholm,node420,20,257000,(null),mixed,node420,centos7
sched_mit_chisholm,node290,20,257000,(null),idle,node290,centos7
sched_mit_chisholm,node291,20,257000,(null),idle,node291,centos7
sched_mit_chisholm,node292,20,257000,(null),idle,node292,centos7
sched_mit_chisholm,node293,20,257000,(null),idle,node293,centos7
sched_mit_chisholm,node294,20,257000,(null),idle,node294,centos7
sched_mit_chisholm,node295,20,257000,(null),idle,node295,centos7
sched_mit_chisholm,node421,20,257000,(null),idle,node421,centos7
sched_mit_chisholm,node422,20,257000,(null),idle,node422,centos7
sched_mit_erl,node1375,40,256000,(null),mixed,node1375,centos7
sched_mit_erl,node127,24,128000,(null),allocated,node127,centos7
sched_mit_erl,node1385,40,256000,(null),allocated,node1385,centos7
sched_mit_erl,node1376,40,256000,(null),idle,node1376,centos7
sched_mit_erl,node1377,40,256000,(null),idle,node1377,centos7
sched_mit_erl,node1378,40,256000,(null),idle,node1378,centos7
sched_mit_erl,node1379,40,256000,(null),idle,node1379,centos7
sched_mit_erl,node1380,40,256000,(null),idle,node1380,centos7
sched_mit_erl,node1381,40,256000,(null),idle,node1381,centos7
sched_mit_erl,node1382,40,256000,(null),idle,node1382,centos7
sched_mit_erl,node1383,40,256000,(null),idle,node1383,centos7
sched_mit_erl,node1384,40,256000,(null),idle,node1384,centos7
sched_mit_erl,node1386,40,256000,(null),idle,node1386,centos7
sched_mit_erl,node1387,40,256000,(null),idle,node1387,centos7
sched_mit_erl,node1388,40,256000,(null),idle,node1388,centos7
sched_mit_erl,node1389,40,256000,(null),idle,node1389,centos7
sched_mit_erl,node1390,40,256000,(null),idle,node1390,centos7
sched_mit_erl,node1391,40,256000,(null),idle,node1391,centos7
sched_mit_erl,node1392,40,256000,(null),idle,node1392,centos7
sched_mit_erl,node1393,40,256000,(null),idle,node1393,centos7
sched_mit_erl,node1394,40,256000,(null),idle,node1394,centos7
sched_mit_erl,node1395,40,256000,(null),idle,node1395,centos7
sched_mit_erl,node1396,40,256000,(null),idle,node1396,centos7
sched_mit_erl,node1397,40,256000,(null),idle,node1397,centos7
sched_mit_erl,node1398,40,256000,(null),idle,node1398,centos7
sched_mit_rgmark,node309,40,386000,gpu:1,idle,node309,centos7
sched_mit_rgmark,node310,40,386000,gpu:1,idle,node310,centos7
sched_mit_rgmark,node311,40,386000,gpu:1,idle,node311,centos7
sched_mit_rgmark,node312,40,386000,gpu:1,idle,node312,centos7
sched_mit_rutledge,node359,20,63000,(null),down*,node359,centos7
sched_mit_rutledge,node343,20,63000,(null),idle,node343,centos7
sched_mit_rutledge,node344,20,63000,(null),idle,node344,centos7
sched_mit_rutledge,node345,20,63000,(null),idle,node345,centos7
sched_mit_rutledge,node346,20,63000,(null),idle,node346,centos7
sched_mit_rutledge,node347,20,63000,(null),idle,node347,centos7
sched_mit_rutledge,node348,20,63000,(null),idle,node348,centos7
sched_mit_rutledge,node349,20,63000,(null),idle,node349,centos7
sched_mit_rutledge,node350,20,63000,(null),idle,node350,centos7
sched_mit_rutledge,node351,20,63000,(null),idle,node351,centos7
sched_mit_rutledge,node352,20,63000,(null),idle,node352,centos7
sched_mit_rutledge,node353,20,63000,(null),idle,node353,centos7
sched_mit_rutledge,node354,20,63000,(null),idle,node354,centos7
sched_mit_rutledge,node355,20,63000,(null),idle,node355,centos7
sched_mit_rutledge,node356,20,63000,(null),idle,node356,centos7
sched_mit_hill_osg,node360,20,63000,(null),mixed,node360,centos7
sched_mit_hill_osg,node361,20,63000,(null),mixed,node361,centos7
sched_mit_hill_osg,node363,20,63000,(null),mixed,node363,centos7
sched_mit_hill_osg,node364,20,63000,(null),mixed,node364,centos7
sched_mit_hill_osg,node365,20,63000,(null),mixed,node365,centos7
sched_mit_hill_osg,node366,20,63000,(null),mixed,node366,centos7
sched_mit_hill_osg,node367,20,63000,(null),mixed,node367,centos7
sched_mit_hill_osg,node368,20,63000,(null),mixed,node368,centos7
sched_mit_hill_osg,node369,20,63000,(null),mixed,node369,centos7
sched_mit_hill_osg,node370,20,63000,(null),mixed,node370,centos7
sched_mit_hill_osg,node371,20,63000,(null),mixed,node371,centos7
sched_mit_hill_osg,node372,20,63000,(null),mixed,node372,centos7
sched_mit_hill_osg,node373,20,63000,(null),mixed,node373,centos7
sched_mit_hill_osg,node374,20,63000,(null),mixed,node374,centos7
sched_mit_hill_osg,node375,20,63000,(null),mixed,node375,centos7
sched_mit_hill_osg,node376,20,63000,(null),mixed,node376,centos7
sched_mit_hill_osg,node379,20,63000,(null),mixed,node379,centos7
sched_mit_hill_osg,node380,20,63000,(null),mixed,node380,centos7
sched_mit_hill_osg,node381,20,63000,(null),mixed,node381,centos7
sched_mit_hill_osg,node383,20,63000,(null),mixed,node383,centos7
sched_mit_hill_osg,node384,20,63000,(null),mixed,node384,centos7
sched_mit_hill_osg,node385,20,63000,(null),mixed,node385,centos7
sched_mit_hill_osg,node386,20,63000,(null),mixed,node386,centos7
sched_mit_hill_osg,node387,20,63000,(null),mixed,node387,centos7
sched_mit_hill_osg,node388,20,63000,(null),mixed,node388,centos7
sched_mit_hill_osg,node389,20,63000,(null),mixed,node389,centos7
sched_mit_hill_osg,node313,20,64000,(null),idle,node313,centos7
sched_mit_hill_osg,node314,20,64000,(null),idle,node314,centos7
sched_mit_hill_osg,node315,20,64000,(null),idle,node315,centos7
sched_mit_hill_osg,node316,20,64000,(null),idle,node316,centos7
sched_mit_hill_osg_autofstest,node315,20,64000,(null),idle,node315,centos7
sched_mit_hill_osg_autofstest,node316,20,64000,(null),idle,node316,centos7
sched_mit_keating,node1927,64,1031000,gpu:a100:4,mixed,node1927,rocky8
sched_mit_keating,node329,20,63000,(null),idle,node329,centos7
sched_mit_keating,node330,20,63000,(null),idle,node330,centos7
sched_mit_ere,node431,28,64000,(null),mixed,node431,centos7
sched_mit_ere,node428,28,64000,(null),allocated,node428,centos7
sched_mit_ere,node429,28,64000,(null),allocated,node429,centos7
sched_mit_ere,node430,28,64000,(null),allocated,node430,centos7
sched_mit_ere,node432,28,64000,(null),idle,node432,centos7
sched_mit_ere,node433,28,64000,(null),idle,node433,centos7
sched_mit_ere,node1217,40,63000,(null),idle,node1217,centos7
sched_mit_ere,node1218,40,63000,(null),idle,node1218,centos7
sched_mit_ere,node1219,40,63000,(null),idle,node1219,centos7
sched_mit_ere,node1220,40,63000,(null),idle,node1220,centos7
sched_mit_ere,node1221,40,63000,(null),idle,node1221,centos7
sched_mit_ere,node1222,40,63000,(null),idle,node1222,centos7
sched_mit_ere,node1232,40,63000,(null),idle,node1232,centos7
sched_mit_ere,node1233,40,63000,(null),idle,node1233,centos7
sched_mit_ere,node1234,40,63000,(null),idle,node1234,centos7
sched_mit_ere,node1235,40,63000,(null),idle,node1235,centos7
sched_mit_binz,node443,28,128000,(null),drained,node443,centos7
sched_mit_binz,node444,28,128000,(null),drained,node444,centos7
sched_mit_binz,node446,28,128000,(null),drained,node446,centos7
sched_mit_binz,node447,28,128000,(null),idle,node447,centos7
sched_mit_binz,node448,28,128000,(null),idle,node448,centos7
sched_mit_binz,node449,28,128000,(null),idle,node449,centos7
sched_mit_binz,node450,28,128000,(null),idle,node450,centos7
sched_mit_binz,node451,28,128000,(null),idle,node451,centos7
sched_mit_binz,node452,28,128000,(null),idle,node452,centos7
sched_mit_binz,node453,28,128000,(null),idle,node453,centos7
sched_mit_binz,node454,28,128000,(null),idle,node454,centos7
sched_mit_binz,node455,28,128000,(null),idle,node455,centos7
sched_mit_binz,node456,28,128000,(null),idle,node456,centos7
sched_mit_binz,node459,28,128000,(null),idle,node459,centos7
sched_mit_binz,node460,28,128000,(null),idle,node460,centos7
sched_mit_binz,node461,28,128000,(null),idle,node461,centos7
sched_mit_binz,node463,28,128000,(null),idle,node463,centos7
sched_mit_binz,node464,28,128000,(null),idle,node464,centos7
sched_mit_binz,node465,28,128000,(null),idle,node465,centos7
sched_mit_binz_gpu,node1195,20,128000,gpu:4,idle,node1195,centos7
sched_mit_binz_long,node466,28,128000,(null),idle,node466,centos7
sched_mit_binz_long,node467,28,128000,(null),idle,node467,centos7
sched_mit_juanes,node468,24,64000,(null),idle,node468,centos7
sched_mit_juanes,node469,24,64000,(null),idle,node469,centos7
sched_mit_juanes,node470,24,64000,(null),idle,node470,centos7
sched_mit_juanes,node471,24,64000,(null),idle,node471,centos7
sched_mit_housman,node967,28,64000,(null),mixed,node967,centos7
sched_mit_housman,node966,28,64000,(null),idle,node966,centos7
sched_mit_schuh,node1209,40,191000,(null),mixed,node1209,centos7
sched_mit_schuh,node1210,40,191000,(null),mixed,node1210,centos7
